Unnamed: 0,Region,City,City_code
126823,провинция стамбул,султангази,c40868
126824,провинция стамбул,чаталджа,c35990
126825,провинция стамбул,арнавуткой,c29931
126826,провинция стамбул,силиври,c39259
126835,провинция кыркларели,kırklareli merkez,c41612
126838,провинция кыркларели,лулебургаз,c30379
126846,провинция кыркларели,пехливанкёй,c41104
126848,провинция кыркларели,кыркларели,c30378
126849,провинция кыркларели,бабаэски,c32045
126852,провинция кыркларели,визе,c30381
126853,провинция синоп,синоп,c11507
126856,провинция синоп,дикмен,c41273
126857,провинция синоп,боябат,c30284
126858,провинция синоп,герзе,c31869
126859,провинция синоп,тюркели,c41276
126861,провинция синоп,сарайдюзю,c41275
126862,провинция синоп,эрфелек,c41274
126863,провинция синоп,аянджик,c31870
126864,провинция синоп,дураган,c31871
126865,провинция кастамону,джиде,c41168
126866,провинция кастамону,сейдилер,c41177
126867,провинция кастамону,кюре,c41174
126868,провинция кастамону,кастамону,c30140
126870,провинция кастамону,шенпазар,c41176
126871,провинция кастамону,араш,c30142
126876,провинция кастамону,деврекани,c41170
126877,провинция кастамону,бозкурт,c41166
126879,провинция кастамону,ханёню,c41172
126880,провинция кастамону,тосья,c30146
126881,провинция кастамону,ташкёпру,c32037
126882,провинция кастамону,абана,c41163
126883,провинция кастамону,инеболу,c32038
126885,провинция кастамону,аздавай,c41165
126886,провинция кастамону,ихсангази,c41173
126887,провинция кастамону,чаталзейтин,c41167
126888,провинция кастамону,аглы,c41164
126889,провинция гюмюшхане,кёсе,c41152
126890,провинция гюмюшхане,кюртюн,c41153
126893,провинция гюмюшхане,торул,c41154
126895,провинция гюмюшхане,келкит,c31921
126897,провинция гюмюшхане,ширан,c31922
126898,провинция гюмюшхане,гюмюшхане,c30297
126899,провинция измир,тира,c40876
126904,провинция измир,мендерес,c40875
126911,провинция измир,байындыр,c40878
126920,провинция измир,байраклы,c40879
126924,провинция измир,селчук,c29947
126928,провинция измир,чешме,c20851
126932,провинция измир,каршыяка,c40889
126941,провинция измир,чигли,c40883
126945,провинция измир,буджа,c40882
126949,провинция измир,борнова,c40881
126950,провинция измир,газиэмир,c40885
126955,провинция измир,измир,c11505
126962,провинция измир,дикили,c29954
126967,провинция измир,кемальпаша,c29956
126968,провинция измир,бергама,c29953
126969,провинция измир,кираз,c31861
126970,провинция измир,менемен,c29936
126976,провинция измир,алиага,c29937
126981,провинция измир,торбали,c29934
126988,провинция измир,одемиш,c29935
126993,провинция измир,урла,c29933
126995,провинция измир,конак,c40890
126999,провинция измир,сеферихисар,c40892
127014,провинция бурса,харманджык,c40960
127015,провинция бурса,каракабей,c29978
127016,провинция бурса,инегол,c29979
127017,провинция бурса,енишехир,c29981
127018,провинция бурса,гемлик,c29980
127021,провинция бурса,бурса,c11504
127025,провинция бурса,орхангази,c29976
127026,провинция бурса,бююкорхан,c40958
127027,провинция бурса,кестель,c29977
127028,провинция бурса,изник,c31858
127029,провинция бурса,орханели,c40963
127030,провинция бурса,гюрсу,c40959
127034,провинция бурса,муданья,c40962
127035,провинция бурса,мустафакемальпаша,c31857
127036,провинция аксарай,ортакёй,c30048
127038,провинция аксарай,гюзельюрт,c40990
127039,провинция аксарай,гюлагач,c40989
127040,провинция аксарай,aksaray merkez,c41540
127046,провинция аксарай,аксарай,c30047
127061,провинция эрзинджан,терджан,c41306
127067,провинция эрзинджан,рефахие,c41305
127069,провинция эрзинджан,кемах,c41302
127073,провинция эрзинджан,илич,c41301
127075,провинция эрзинджан,чайырлы,c41300
127077,провинция эрзинджан,узумлу,c30301
127078,провинция эрзинджан,эрзинджан,c30300
127085,провинция адана,сарычам,c40908
127087,провинция адана,саимбейли,c40912
127088,провинция адана,чукурова,c40907
127089,провинция адана,адана,c11501
127093,провинция адана,туфанбейли,c40913
127094,провинция адана,козан,c29962
127095,провинция адана,джейхан,c29965
127100,провинция адана,имамоглу,c29964
127101,провинция адана,позанты,c29966
127104,провинция адана,феке,c40911
127105,провинция адана,караисалы,c40909
127107,провинция адана,аладаг,c40910
127108,провинция адана,сейхан,c40905
127112,провинция бартын,амасра,c41150
127113,провинция бартын,куруджашиле,c41151
127114,провинция бартын,bartın merkez,c41547
127115,провинция бартын,бартын,c30198
127116,провинция бартын,улус,c30199
127118,провинция агры,ташлычай,c41064
127119,провинция агры,тутак,c41065
127120,провинция агры,хамур,c41063
127121,провинция агры,диядин,c30393
127122,провинция агры,элешкирт,c30394
127123,провинция агры,догубаязит,c30389
127124,провинция агры,патнос,c30388
127125,провинция агры,агры,c30387
127127,провинция афьонкарахисар,кей,c30228
127129,провинция афьонкарахисар,болвадин,c30229
127130,провинция афьонкарахисар,дазкыры,c41141
127132,провинция афьонкарахисар,эвджилер,c41142
127134,провинция афьонкарахисар,кызылёрен,c41145
127136,провинция афьонкарахисар,ихсание,c41144
127141,провинция афьонкарахисар,султандагы,c41147
127143,провинция афьонкарахисар,баят,c41140
127148,провинция афьонкарахисар,сынанпаша,c41146
127152,провинция афьонкарахисар,афьонкарахисар,c30225
127155,провинция афьонкарахисар,сандикли,c30226
127157,провинция афьонкарахисар,динар,c30227
127163,провинция афьонкарахисар,эмирдаг,c31894
127164,провинция афьонкарахисар,исджехисар,c31895
127165,провинция афьонкарахисар,afyonkarahisar merkez,c41499
127170,провинция афьонкарахисар,шухут,c30230
127171,провинция афьонкарахисар,ходжалар,c41143
127172,провинция ардахан,чылдыр,c41249
127173,провинция ардахан,ханак,c41251
127174,провинция ардахан,дамал,c41250
127175,провинция ардахан,пософ,c41252
127176,провинция ардахан,гёле,c32081
127178,провинция ардахан,ардахан,c30266
127179,провинция сакарья,сапанджа,c41204
127184,провинция сакарья,sakarya,c30159
127186,провинция сакарья,арифие,c41200
127192,провинция сакарья,гейве,c31995
127194,провинция сакарья,памукова,c31996
127199,провинция сакарья,adapazarı,c41592
127201,провинция сакарья,кайнарджа,c30162
127202,провинция сакарья,хендек,c30161
127203,провинция сакарья,карасу,c30160
127204,провинция сакарья,акъязы,c41199
127206,провинция балыкесир,гёмеч,c41075
127209,провинция балыкесир,хавран,c31903
127210,провинция балыкесир,бигадич,c30132
127211,провинция балыкесир,сусурлук,c30133
127218,провинция балыкесир,balıkesir merkez,c41532
127221,провинция балыкесир,гёнен,c30129
127222,провинция балыкесир,айвалык,c30128
127228,провинция балыкесир,бурхание,c30127
127229,провинция балыкесир,эдремит,c30126
127233,провинция балыкесир,балыкесир,c30125
127238,провинция балыкесир,саваштепе,c31905
127241,провинция балыкесир,мармара,c41078
127244,провинция балыкесир,маньяс,c41077
127245,провинция балыкесир,сындыргы,c31901
127251,провинция балыкесир,ивринди,c41076
127253,провинция балыкесир,altıeylül,c41537
127254,провинция балыкесир,дурсунбей,c31898
127262,провинция балыкесир,кепсут,c30137
127265,провинция балыкесир,бандырма,c30130
127275,провинция балыкесир,эрдек,c31897
127278,провинция байбурт,байбурт,c30292
127279,провинция артвин,artvin merkez,c41525
127284,провинция артвин,юсуфели,c41138
127287,провинция артвин,борчка,c30290
127288,провинция артвин,хопа,c31892
127289,провинция артвин,архави,c31893
127290,провинция артвин,шавшат,c41137
127292,провинция артвин,ардануч,c41135
127293,провинция артвин,артвин,c30289
127294,провинция биледжик,османели,c32082
127299,провинция биледжик,пазарьери,c41230
127300,провинция биледжик,bilecik merkez,c41546
127305,провинция биледжик,биледжик,c30268
127307,провинция биледжик,бозуюк,c30269
127312,провинция ялова,ялова,c28842
127319,провинция ялова,чифтликкёй,c32127
127321,провинция ялова,алтынова,c32129
127322,провинция ялова,чинарджик,c32128
127325,провинция ялова,yalova merkez,c41538
127327,провинция ялова,армутлу,c41271
127330,провинция сивас,йылдызели,c32075
127341,провинция сивас,гурун,c32074
127342,провинция сивас,кангал,c32073
127355,провинция сивас,дивриги,c32072
127365,провинция сивас,зара,c32071
127366,провинция сивас,сушехри,c32070
127394,провинция сивас,коюлхисар,c41120
127396,провинция сивас,шаркышла,c32069
127402,провинция сивас,улаш,c41121
127412,провинция сивас,сивас,c29506
127415,провинция сивас,хафик,c41118
127416,провинция сивас,имранлы,c41119
127417,провинция сивас,гемерек,c41116
127420,провинция сивас,гёлова,c41117
127421,провинция сивас,акынджылар,c41113
127422,провинция сивас,sivas merkez,c41575
127429,провинция эдирне,энез,c41215
127430,провинция эдирне,эдирне,c11509
127433,провинция эдирне,мерич,c41217
127434,провинция эдирне,узункёпрю,c30220
127440,провинция эдирне,кешан,c30221
127443,провинция эдирне,хавса,c31882
127448,провинция эдирне,ипсала,c31881
127452,провинция эдирне,edirne merkez,c41597
127454,провинция хаккяри,хаккяри,c30334
127456,провинция хаккяри,юксекова,c30335
127459,провинция хаккяри,шемдинли,c31971
127460,провинция ушак,баназ,c31973
127464,провинция ушак,эшме,c30338
127468,провинция ушак,ушак,c30337
127471,провинция ушак,uşak merkez,c41570
127474,провинция ушак,карахаллы,c41277
127475,провинция ушак,улубей,c41279
127476,провинция ушак,сиваслы,c41278
127477,провинция шанлыурфа,акчакале,c30310
127480,провинция шанлыурфа,сиверек,c30307
127481,провинция шанлыурфа,суруч,c30306
127484,провинция шанлыурфа,вирансехир,c30305
127486,провинция шанлыурфа,шанлыурфа,c30304
127489,провинция шанлыурфа,халфети,c41299
127490,провинция шанлыурфа,бозова,c41298
127491,провинция шанлыурфа,хилван,c31960
127492,провинция шанлыурфа,биреджик,c30309
127493,провинция шанлыурфа,чейланпинар,c30308
127494,провинция чорум,чорум,c30329
127498,провинция чорум,сунгурлу,c30330
127500,провинция чорум,османкик,c30331
127502,провинция чорум,каргы,c41265
127503,провинция чорум,лачин,c41266
127504,провинция чорум,меджитёзю,c41267
127505,провинция чорум,аладжа,c31961
127506,провинция ван,чалдыран,c31911
127507,провинция ван,мурадие,c31910
127508,провинция ван,эдремит,c31913
127509,провинция ван,башкале,c31912
127510,провинция ван,геваш,c31914
127513,провинция ван,сарай,c41073
127514,провинция ван,озалп,c41072
127516,провинция ван,эрджиш,c30177
127517,провинция ван,ван,c29511
127521,провинция ыгдыр,тузлуджа,c32130
127522,провинция ыгдыр,ыгдыр,c30302
127524,провинция зонгулдак,zonguldak merkez,c41524
127535,провинция зонгулдак,чайджума,c31943
127550,провинция зонгулдак,деврек,c30188
127553,провинция зонгулдак,гёкчебей,c31946
127560,провинция зонгулдак,эрегли,c30187
127561,провинция зонгулдак,зонгулдак,c30186
127565,провинция зонгулдак,килымлы,c31942
127566,провинция зонгулдак,алаплы,c31944
127567,провинция зонгулдак,козлу,c31941
127568,провинция дюздже,кайнашлы,c31939
127569,провинция дюздже,гёльяка,c31938
127570,провинция дюздже,düzce merkez,c41530
127571,провинция дюздже,акчакоджа,c31937
127572,провинция дюздже,гюмюшова,c41097
127573,провинция дюздже,джумаери,c41096
127574,провинция дюздже,дюздже,c30299
127575,провинция чанаккале,бозджаада,c41224
127577,провинция чанаккале,эджеабат,c41225
127580,провинция чанаккале,гёкчеада,c41226
127582,провинция чанаккале,айваджик,c31970
127584,провинция чанаккале,чан,c31964
127585,провинция чанаккале,енидже,c41227
127586,провинция чанаккале,бига,c30193
127589,провинция чанаккале,лапсеки,c31968
127593,провинция чанаккале,чанаккале,c30192
127597,провинция чанаккале,гелиболу,c31965
127599,провинция чанаккале,байрамич,c31966
127600,провинция чанаккале,эзине,c31967
127603,провинция бингёль,карлыова,c41220
127604,провинция бингёль,солхан,c31906
127617,провинция бингёль,бингёль,c30295
127620,провинция бингёль,генч,c30296
127625,провинция бингёль,bingöl merkez,c41549
127626,провинция элязыг,агын,c41042
127627,провинция элязыг,палу,c32118
127630,провинция элязыг,баскиль,c41045
127636,провинция элязыг,маден,c41047
127639,провинция элязыг,сивридже,c41048
127647,провинция элязыг,кованджылар,c32116
127650,провинция элязыг,каракочан,c32117
127652,провинция элязыг,элязыг,c30025
127656,провинция элязыг,elazığ merkez,c41608
127661,провинция конья,хююк,c40947
127662,провинция конья,доганхисар,c40942
127663,провинция конья,сельчуклу,c40950
127686,провинция конья,мерам,c40949
127687,провинция конья,бозкир,c31868
127688,провинция конья,конья,c28327
127693,провинция конья,сараёну,c31865
127696,провинция конья,кумра,c30014
127699,провинция конья,циханбейли,c31863
127701,провинция конья,кадинханы,c31864
127703,провинция конья,эрегли,c30013
127708,провинция конья,карапинар,c30012
127709,провинция конья,кулу,c30011
127712,провинция конья,сейдишехир,c30010
127713,провинция конья,бейшехир,c30017
127714,провинция конья,акшехир,c30015
127717,провинция конья,илгын,c31862
127723,провинция диярбакыр,kayapınar,c41600
127725,провинция диярбакыр,sur,c41601
127729,провинция диярбакыр,коджакёй,c40997
127730,провинция диярбакыр,лидже,c31933
127735,провинция диярбакыр,хани,c31935
127736,провинция диярбакыр,диярбакыр,c30031
127740,провинция диярбакыр,эргани,c30033
127743,провинция диярбакыр,силван,c30032
127744,провинция диярбакыр,бисмил,c30034
127751,провинция мугла,ятаган,c32010
127754,провинция мугла,датча,c32012
127757,провинция мугла,кёйджегиз,c32014
127758,провинция мугла,даламан,c21445
127760,провинция мугла,ментеше,c41590
127761,провинция мугла,бодрум,c21178
127770,провинция мугла,seydikemer,c41591
127773,провинция мугла,мугла,c30026
127774,провинция мугла,милас,c30027
127780,провинция мугла,мармарис,c21257
127784,провинция мугла,ортаджа,c30028
127785,провинция мугла,фетие,c20971
127792,провинция мугла,ула,c40987
127796,провинция йозгат,чандыр,c40955
127797,провинция йозгат,айдынджык,c40954
127798,провинция йозгат,енифакылы,c40957
127800,провинция йозгат,yozgat merkez,c41526
127802,провинция йозгат,чекерек,c31951
127804,провинция йозгат,акдагмадени,c31948
127805,провинция йозгат,сарикая,c31949
127806,провинция йозгат,сарайкент,c31954
127807,провинция йозгат,йозгат,c29992
127809,провинция йозгат,йеркой,c29993
127815,провинция йозгат,соргун,c29994
127818,провинция йозгат,божазлиян,c31950
127819,провинция йозгат,чайиралан,c31953
127820,провинция йозгат,шафаатли,c31952
127823,провинция коджаэли,измит,c28328
127827,провинция коджаэли,гебзе,c29986
127830,провинция коджаэли,дарыджа,c32089
127831,провинция коджаэли,i̇zmit,c41614
127834,провинция коджаэли,башискеле,c32091
127837,провинция коджаэли,картепе,c32090
127840,провинция коджаэли,кандира,c32093
127846,провинция коджаэли,диловасы,c32092
127848,провинция коджаэли,чайырова,c40972
127849,провинция коджаэли,голкук,c29989
127857,провинция коджаэли,карамерсэль,c29988
127861,провинция коджаэли,дериндже,c29990
127864,провинция коджаэли,корфез,c29987
127873,провинция хатай,хатай,c28329
127877,провинция хатай,antakya,c41586
127878,провинция хатай,эрзин,c32107
127880,провинция хатай,пайяс,c32106
127881,провинция хатай,самандаг,c32105
127883,провинция хатай,хасса,c32113
127886,провинция хатай,кумлу,c40934
127887,провинция хатай,кирихан,c30004
127889,провинция хатай,искендерун,c30005
127893,провинция хатай,дортиол,c30006
127896,провинция хатай,белен,c30007
127897,провинция хатай,рейханлы,c30003
127898,провинция газиантеп,ислахие,c40966
127905,провинция газиантеп,каркамыш,c40968
127907,провинция газиантеп,газиантеп,c28545
127910,провинция газиантеп,нурдагы,c32078
127917,провинция газиантеп,шехиткамиль,c40970
127918,провинция газиантеп,низип,c29997
127920,провинция сиирт,сиирт,c28840
127922,провинция сиирт,ширван,c41248
127923,провинция сиирт,байкан,c41246
127925,провинция сиирт,курталан,c30171
127929,провинция османие,osmaniye merkez,c41531
127930,провинция османие,кадирли,c29963
127931,провинция османие,топраккале,c31849
127933,провинция османие,дюзичи,c31848
127935,провинция османие,османие,c28839
127937,провинция османие,бахче,c30276
127942,провинция анталья,каш,c40919
127945,провинция анталья,газипаша,c29961
127947,провинция анталья,финике,c31854
127948,провинция анталья,аланья,c11502
127950,провинция анталья,кемер,c21091
127959,провинция анталья,серик,c29957
127963,провинция анталья,гюндогмуш,c40921
127964,провинция анталья,анталья,c11511
127968,провинция анталья,аксеки,c40923
127969,провинция анталья,демре,c31852
127970,провинция анталья,кумлуджа,c29958
127972,провинция анталья,манавгат,c28322
127977,провинция анталья,коркутели,c40915
127979,провинция анталья,аксу,c28317
127980,провинция ширнак,ширнак,c28841
127982,провинция ширнак,идиль,c32114
127984,провинция ширнак,силопи,c30204
127985,провинция ширнак,джизре,c30205
127988,провинция трабзон,аракли,c31976
127989,провинция трабзон,ёмра,c31981
127990,провинция трабзон,трабзон,c23361
127993,провинция трабзон,ортахисар,c41554
127994,провинция трабзон,арсин,c31979
127995,провинция трабзон,сюрмене,c31978
127996,провинция трабзон,оф,c30057
127999,провинция трабзон,вакфикебир,c30056
128001,провинция трабзон,чайкара,c41006
128002,провинция трабзон,дернекпазары,c41007
128003,провинция трабзон,мачка,c31984
128005,провинция трабзон,чаршибаши,c31985
128006,провинция трабзон,хайрат,c41009
128007,провинция трабзон,акчаабат,c30059
128009,провинция трабзон,бешикдазу,c30058
128010,провинция батман,хасанкейф,c40993
128011,провинция батман,герджюш,c40992
128012,провинция батман,batman merkez,c41544
128016,провинция батман,бешири,c30051
128018,провинция батман,батман,c29508
128021,провинция батман,козлук,c32067
128024,провинция мерсин,эрдемли,c29969
128026,провинция мерсин,айдынджык,c32099
128027,провинция мерсин,мут,c29968
128029,провинция мерсин,анамур,c29970
128030,провинция мерсин,акдениз,c40924
128035,провинция мерсин,бозязы,c32095
128037,провинция мерсин,тарсус,c29967
128044,провинция мерсин,гюльнар,c40929
128047,провинция мерсин,мерсин,c28838
128052,провинция мерсин,мезитли,c40925
128053,провинция мерсин,силифке,c21032
128058,провинция карабюк,енидже,c32121
128063,провинция карабюк,karabük merkez,c41536
128067,провинция карабюк,эскипазар,c41239
128070,провинция карабюк,эфлани,c41238
128075,провинция карабюк,карабюк,c28837
128077,провинция карабюк,сафранболу,c30274
128158,остров яп,колониа,c29596
128171,мухафаза эль-вуста,дукм,c41501
128172,мухафаза маскат,маскат,c21587
128173,мухафаза дофар,салала,c28360
128174,мухафаза мусандам,хасаб,c32926
128175,провинция ла-романа,ла-романа,c32358
128176,провинция пуэрто-плата,пуэрто плата,c26683
128177,провинция самана,самана,c26667
128183,провинция сантьяго,сантьяго,c28739
128184,национальный округ,игуэро,c36609
128185,национальный округ,санто-доминго,c20960
128187,провинция сан-хуан,сан-хуан-де-ла-магуана,c28979
128188,провинция ла-альтаграсия,пунта кана,c22271
128333,итя-уусимаа,порвоо,c31005
128337,похьянмаа,вааса,c26972
128378,северное саво,ийсалми,c35884
128379,северное саво,куопио,c23378
128381,северное саво,варкаус,c32474
128382,похьойс-похьянмаа,куусамо,c20888
128383,похьойс-похьянмаа,оулу,c26680
128385,сатакунта,пори,c26729
128387,уусимаа,вантаа,c40300
128391,уусимаа,ловийса,c39364
128394,уусимаа,эспоо,c35890
128397,уусимаа,лохья,c35891
128398,уусимаа,хельсинки,c10493
128422,уусимаа,хювинкяа,c39671
128424,аландские острова,мариехамн,c32472
128425,лапландия,ивало,c28571
128426,лапландия,рованиеми,c20732
128428,лапландия,энонтекиё,c32477
128429,лапландия,киттиля,c26917
128430,лапландия,кеми,c26723
128433,варсинайс-суоми,турку,c10494
128442,варсинайс-суоми,сало,c35877
128445,кайнуу,кухмо,c40765
128446,кайнуу,каяани,c26916
128447,этеля-саво,савонлинна,c32473
128458,этеля-саво,пиексямяки,c35885
128460,этеля-саво,миккели,c31009
128464,кески-суоми,ювяскюля,c28570
128468,пирканмаа,халли,c20940
128471,пирканмаа,тампере,c26710
128478,пирканмаа,валкеакоски,c35889
128482,похьойс-карьяла,нурмес,c40764
128483,похьойс-карьяла,йоенсуу,c28572
128487,похьойс-карьяла,тохмаярви,c28228
128488,похьойс-карьяла,китеэ,c40758
128490,пяйят-хяме,хейнола,c35879
128491,пяйят-хяме,лахти,c21126
128498,канта-хяме,рийхимяки,c35881
128500,канта-хяме,хямеэнлинна,c31004
128502,этеля-похьянмаа,сейняйоки,c28600
128508,кюменлааксо,коувола,c22917
128513,кюменлааксо,котка,c28226
128520,кюменлааксо,хамина,c39351
128538,этеля-карьяла,иматра,c28227
128549,этеля-карьяла,лаппеэнранта,c28229
128562,этеля-карьяла,рауха,c71373
128604,савиньска,целе,c31787
128605,подравска,марибор,c31790
128607,обално-крашка,копер,c31781
128608,кошицкий край,кошице,c10490
128613,кошицкий край,михаловце,c28249
128621,кошицкий край,рожнява,c34601
128626,жилинский край,жилина,c26671
128629,прешовский край,попрад,c21267
128632,прешовский край,прешов,c31768
128654,нитранский край,нитра,c31767
128656,трнавский край,пьештяны,c34604
128658,тренчинский край,тренчин,c31769
128661,братиславский край,братислава,c10489
128669,банскобистрицкий край,зволен,c28435
128673,банскобистрицкий край,жьяр-над-гроном,c36129
128787,малопольское воеводство,грыбув,c31028
128788,малопольское воеводство,крыница,c20876
128789,малопольское воеводство,мысленице,c31039
128790,малопольское воеводство,величка,c31025
128791,малопольское воеводство,суха-бескидзка,c31048
128792,малопольское воеводство,бжеско,c31020
128793,малопольское воеводство,бохня,c31022
128794,малопольское воеводство,лиманова,c31036
128795,малопольское воеводство,вадовице,c31024
128796,малопольское воеводство,горлице,c31027
128797,малопольское воеводство,мшана-дольна,c32287
128798,малопольское воеводство,освенцим,c31014
128799,малопольское воеводство,закопане,c21498
128801,малопольское воеводство,тарнув,c31011
128804,малопольское воеводство,новы-тарг,c31012
128811,малопольское воеводство,краков,c10474
128819,малопольское воеводство,андрыхув,c31018
128820,малопольское воеводство,беч,c31019
128821,лодзинское воеводство,тушин,c31212
128823,лодзинское воеводство,серадз,c31183
128824,лодзинское воеводство,скерневице,c31180
128825,лодзинское воеводство,лович,c31202
128828,лодзинское воеводство,кутно,c31187
128830,лодзинское воеводство,колюшки,c31197
128831,лодзинское воеводство,пётркув-трибунальски,c31185
128834,лодзинское воеводство,стрыкув,c31210
128839,лодзинское воеводство,злочев,c32452
128840,лодзинское воеводство,велюнь,c31193
128841,лодзинское воеводство,томашув-мазовецки,c31211
128842,лодзинское воеводство,згеж,c31181
128843,лодзинское воеводство,лодзь,c10475
128851,лодзинское воеводство,радомско,c31184
128852,подляшское воеводство,кузница белостоцкая,c39270
128853,подляшское воеводство,сувалки,c31213
128856,подляшское воеводство,ломжа,c31214
128858,подляшское воеводство,августов,c31215
128862,подляшское воеводство,граево,c31221
128864,подляшское воеводство,сокулка,c31233
128865,подляшское воеводство,бельск-подляски,c32261
128866,подляшское воеводство,белосток,c10471
128872,поморское воеводство,члухув,c31332
128873,поморское воеводство,гдыня,c26484
128876,поморское воеводство,мальборк,c26483
128878,поморское воеводство,сопот,c21513
128879,поморское воеводство,тчев,c31310
128882,поморское воеводство,квидзын,c31308
128883,поморское воеводство,хойнице,c31309
128884,поморское воеводство,гданьск,c21417
128890,поморское воеводство,вейхерово,c31303
128891,поморское воеводство,черск,c31331
128892,поморское воеводство,слупск,c31305
128895,поморское воеводство,лемборк,c31307
128897,куявско-поморское воеводство,быдгощ,c26485
128901,куявско-поморское воеводство,влоцлавек,c31519
128903,куявско-поморское воеводство,торунь,c31520
128905,куявско-поморское воеводство,иновроцлав,c31521
128906,куявско-поморское воеводство,грудзёндз,c31522
128907,куявско-поморское воеводство,бродница,c31526
128908,куявско-поморское воеводство,свеце,c31543
128909,куявско-поморское воеводство,нове-място-любавске,c31540
128910,куявско-поморское воеводство,жнин,c31532
128911,куявско-поморское воеводство,накло-над-нотецью,c31539
128912,нижнесилезское воеводство,дзержонюв,c31119
128913,нижнесилезское воеводство,явор,c31179
128914,нижнесилезское воеводство,валбжих,c31111
128915,нижнесилезское воеводство,згожелец,c31110
128916,нижнесилезское воеводство,олесница,c31113
128917,нижнесилезское воеводство,свидница,c31112
128918,нижнесилезское воеводство,любин,c31115
128919,нижнесилезское воеводство,олава,c31114
128920,нижнесилезское воеводство,еленя-гура,c31117
128922,нижнесилезское воеводство,легница,c31116
128923,нижнесилезское воеводство,польковице,c31164
128924,нижнесилезское воеводство,любомеж,c31153
128929,нижнесилезское воеводство,венглинец,c32444
128930,нижнесилезское воеводство,болеславец,c31120
128931,нижнесилезское воеводство,всхова,c31129
128932,нижнесилезское воеводство,кудова-здруй,c31147
128933,нижнесилезское воеводство,клодзко,c31145
128934,нижнесилезское воеводство,зомбковице-слёнске,c31142
128935,нижнесилезское воеводство,злоты-сток,c31141
128936,нижнесилезское воеводство,хойнув,c31174
128937,нижнесилезское воеводство,ольшина,c31158
128938,нижнесилезское воеводство,стшегом,c31170
128939,нижнесилезское воеводство,сыцув,c32439
128940,нижнесилезское воеводство,вроцлав,c21392
128952,любушское воеводство,нова-суль,c31460
128953,любушское воеводство,костшин-над-одрой,c31471
128954,любушское воеводство,зелёна-гура,c31459
128958,любушское воеводство,мендзыжеч,c31474
128959,любушское воеводство,шпротава,c31486
128960,любушское воеводство,тожим,c31484
128961,любушское воеводство,свебодзин,c31477
128962,люблинское воеводство,рыки,c31514
128964,люблинское воеводство,томашув-любельски,c31515
128965,люблинское воеводство,мендзыжец-подляски,c31507
128966,люблинское воеводство,красныстав,c31504
128977,люблинское воеводство,лукув,c31490
128978,люблинское воеводство,красник,c31491
128979,люблинское воеводство,бяла-подляска,c31492
128982,люблинское воеводство,люблин,c31493
128984,люблинское воеводство,хелм,c31494
128987,люблинское воеводство,тересполь,c22882
128990,люблинское воеводство,пулавы,c31489
128992,люблинское воеводство,билгорай,c31497
128993,люблинское воеводство,замосьц,c31487
128994,западно-поморское воеводство,славно,c31369
128996,западно-поморское воеводство,щецин,c28565
129000,западно-поморское воеводство,новогард,c31365
129005,западно-поморское воеводство,валч,c31347
129006,западно-поморское воеводство,кошалин,c31340
129008,западно-поморское воеводство,колобжег,c31341
129009,западно-поморское воеводство,свиноуйсьце,c31337
129010,западно-поморское воеводство,щецинек,c31336
129271,мазовецкое воеводство,соколув-подляски,c31607
129272,мазовецкое воеводство,сохачев,c31565
129273,мазовецкое воеводство,плоньск,c31600
129274,мазовецкое воеводство,пясечно,c31560
129280,мазовецкое воеводство,варшава,c10472
129304,мазовецкое воеводство,млава,c31594
129305,мазовецкое воеводство,новы-двур-мазовецки,c31596
129306,мазовецкое воеводство,жирардув,c31555
129308,мазовецкое воеводство,вышогруд,c31572
129309,мазовецкое воеводство,седльце,c31557
129311,мазовецкое воеводство,плоцк,c10476
129313,мазовецкое воеводство,цеханув,c31564
129314,мазовецкое воеводство,радом,c31558
129317,мазовецкое воеводство,отвоцк,c31566
129319,мазовецкое воеводство,остроленка,c31561
129320,мазовецкое воеводство,груец,c31577
129321,мазовецкое воеводство,острув-мазовецка,c31598
129322,мазовецкое воеводство,минск-мазовецки,c31562
129323,свентокшиское воеводство,кельце,c31380
129326,свентокшиское воеводство,влощова,c31382
129327,свентокшиское воеводство,енджеюв,c31383
129328,свентокшиское воеводство,стараховице,c31377
129329,свентокшиское воеводство,опатув,c31387
129330,свентокшиское воеводство,островец-свентокшиски,c31379
129331,свентокшиское воеводство,скаржиско-каменна,c31378
129332,свентокшиское воеводство,сандомир,c31390
129336,силезское воеводство,цешин,c31299
129338,силезское воеводство,скочув,c31292
129339,силезское воеводство,рыдултовы,c31290
129340,силезское воеводство,тошек,c31295
129341,силезское воеводство,гливице,c31267
129343,силезское воеводство,бытом,c31266
129344,силезское воеводство,бельско-бяла,c31263
129345,силезское воеводство,хожув,c31262
129348,силезское воеводство,рыбник,c31249
129349,силезское воеводство,тарновске-гуры,c31245
129350,силезское воеводство,щекоцины,c31301
129351,силезское воеводство,заверце,c31241
129353,силезское воеводство,жоры,c31240
129354,силезское воеводство,водзислав-слёнски,c31243
129355,силезское воеводство,забже,c31242
129357,силезское воеводство,люблинец,c31281
129358,силезское воеводство,пшув,c31285
129359,силезское воеводство,пысковице,c31287
129360,силезское воеводство,пщина,c31286
129361,силезское воеводство,тыхы,c31244
129362,силезское воеводство,катовице,c10473
129368,силезское воеводство,ченстохова,c31258
129371,силезское воеводство,ястшембе-здруй,c31257
